Point6
3
Cr2p
1
585.3767,2014.5833
585.2517,1992.4524
585.1267,1971.6548
585.0017,1963.3056
584.8767,1948.9643
584.7517,1936.9484
584.6267,1938.0555
584.5017,1941.0198
584.3767,1949.6587
584.2517,1948.3730
584.1267,1944.8135
584.0017,1938.4524
583.8767,1928.0754
583.7517,1915.6151
583.6267,1917.2381
583.5017,1918.8770
583.3767,1924.1666
583.2517,1922.0635
583.1267,1919.6389
583.0017,1915.3135
582.8767,1918.8333
582.7517,1920.1825
582.6267,1914.1468
582.5017,1912.5992
582.3767,1911.7540
582.2517,1914.2976
582.1267,1920.6984
582.0017,1923.8214
581.8767,1916.7659
581.7517,1922.7301
581.6267,1922.5357
581.5017,1922.1071
581.3767,1916.2579
581.2517,1910.8770
581.1267,1913.0040
581.0017,1923.5198
580.8767,1932.2460
580.7517,1941.4722
580.6267,1937.0595
580.5017,1935.3928
580.3767,1929.5238
580.2517,1928.1150
580.1267,1928.3571
580.0017,1937.7738
579.8767,1934.2778
579.7517,1933.6468
579.6267,1930.1627
579.5017,1940.8095
579.3767,1954.0238
579.2517,1966.9643
579.1267,1974.6230
579.0017,1972.4921
578.8767,1981.4524
578.7517,1989.9048
578.6267,1994.1707
578.5017,1994.9961
578.3767,2011.9444
578.2517,2021.3412
578.1267,2041.5794
578.0017,2056.8333
577.8767,2063.9127
577.7517,2070.9722
577.6267,2078.3770
577.5017,2089.0674
577.3767,2101.7222
577.2517,2118.2659
577.1267,2123.6587
577.0017,2129.1150
576.8767,2121.2063
576.7517,2122.2698
576.6267,2117.1983
576.5017,2114.1150
576.3767,2099.0238
576.2517,2093.8492
576.1267,2083.4920
576.0017,2078.3135
575.8767,2067.3452
575.7517,2046.3849
575.6267,2012.3214
575.5017,1986.1230
575.3767,1961.6746
575.2517,1946.2183
575.1267,1931.8135
575.0017,1908.6230
574.8767,1892.0119
574.7517,1884.2262
574.6267,1882.3413
574.5017,1885.2778
574.3767,1886.8175
574.2517,1886.8929
574.1267,1882.8651
574.0017,1875.8254
573.8767,1869.7182
573.7517,1861.6905
573.6267,1854.1627
573.5017,1860.1151
573.3767,1855.9404
573.2517,1852.7817
573.1267,1865.8968
573.0017,1865.9246
572.8767,1860.7897
572.7517,1862.5476
572.6267,1857.1587
572.5017,1847.1508
572.3767,1848.2897
572.2517,1847.4286
572.1267,1848.2183
572.0017,1851.5913
571.8767,1856.3413
571.7517,1853.0278
571.6267,1857.6548
571.5017,1858.0873
571.3767,1856.5794
571.2517,1845.8691
571.1267,1842.5754
571.0017,1842.2341
570.8767,1853.2976
570.7517,1848.3928
570.6267,1849.8174
570.5017,1846.3968
570.3767,1840.3294
570.2517,1841.1667
570.1267,1842.5000
570.0017,1837.5119
569.8767,1842.2063
569.7517,1849.7500
569.6267,1847.5635
569.5017,1844.7818
569.3767,1842.4207
569.2517,1840.6151
569.1267,1841.9286
569.0017,1842.2619
568.8767,1846.2024
568.7517,1843.5159
568.6267,1847.2302
568.5017,1852.4286
568.3767,1850.2222
568.2517,1842.7937
568.1267,1838.0834
568.0017,1834.6627
567.8767,1846.4762
567.7517,1850.9325
567.6267,1851.7421
567.5017,1848.1389
567.3767,1841.3849
567.2517,1834.1151
567.1267,1835.9524
567.0017,1841.5595
566.8767,1856.3334

