Point6
3
F1s
1
707.6267,5986.7063
707.5017,5944.7263
707.3767,5901.3890
707.2517,5861.1985
707.1267,5834.5555
707.0017,5808.7698
706.8767,5781.3332
706.7517,5748.1150
706.6267,5716.5199
706.5017,5705.0438
706.3767,5695.4485
706.2517,5676.7421
706.1267,5661.7461
706.0017,5621.2460
705.8767,5585.4722
705.7517,5561.0159
705.6267,5531.3770
705.5017,5488.5239
705.3767,5452.6072
705.2517,5401.8294
705.1267,5373.7738
705.0017,5333.5635
704.8767,5283.0874
704.7517,5231.3096
704.6267,5183.8572
704.5017,5119.8214
704.3767,5076.8531
704.2517,5010.4047
704.1267,4949.7937
704.0017,4909.0993
703.8767,4875.9763
703.7517,4815.4564
703.6267,4746.3412
703.5017,4674.1944
703.3767,4608.3572
703.2517,4561.7817
703.1267,4522.3056
703.0017,4479.8413
702.8767,4439.1746
702.7517,4397.6865
702.6267,4356.7381
702.5017,4317.9524
702.3767,4272.7778
702.2517,4236.0872
702.1267,4204.0158
702.0017,4155.4086
701.8767,4125.6944
701.7517,4086.4167
701.6267,4050.3572
701.5017,4029.5397
701.3767,3998.7976
701.2517,3961.5873
701.1267,3925.7897
701.0017,3878.4921
700.8767,3838.5595
700.7517,3805.8333
700.6267,3756.6865
700.5017,3721.2738
700.3767,3671.5992
700.2517,3623.2817
700.1267,3575.5476
700.0017,3518.5000
699.8767,3470.1667

